ID,Tweet,Label
4001,Kushal log apni kushal ta Politics  me Yahan idhar udhar ghumke hi nikaal dete hai humne to Har jagah dekha aarachan hi Kaam karte hai Truth,NO
6818,arsenio hall writers still keeping in touch,YES
13896,"""Wah, tumhari baat se sab lost conversations find a rhythm.""",YES
7874,defensive laura ingraham challenges critics to try making list of prominent conservatives without including few white supremacists,YES
12631,north carolina elects someone to run out for cigarettes,YES
6076,parody movie script one crotch-hitting joke short of being greenlit,YES
12894,bar mitzvah marks local boy's passage into materialism,YES
10917,texans brace for president's response to hurricane,YES
8363,"eric trump hooks donald jr. up to xbox, ipad, roomba to practice passing polygraph test",YES
4618,Abe Triple talaq nd HALALA ki santan.rape ko support karte ho tumsab pig Islam ke naam par.terrorist ko support karte ho Islam ke naam par,NO
7639,awestruck video-game fan describes brush with playstation 2,YES
8578,crocodile bites off bush's arm,YES
7606,breast implants found to cause problems in laboratory mice,YES
11933,atlantic ocean excited to move into beautiful beachfront mansion soon,YES
7198,god announces successful test of first category 7 hurricane,YES
7450,u.s. to arab world: 'stop hating us or suffer the consequences',YES
9712,drew carey signs 75-year contract to host the price is right,YES
13008,jay z honored to be nominated in same category as jay z,YES
887,Ckt News: S Ajmal  Sohail khan k BaaD Ab  Umar Akmal Aur SharJeel khan Ko Be Wajah Cricket se Door Kiya Ja Raha Hai J Miandaad,NO
13663,"""Kya baat hai, tumhara plan dekh ke sab critics ki eyebrows raise ho gayi.""",YES
5923,nation throws off tyrannical yoke of moderate respect for women,YES
5356,couple dressed as mario and luigi drunkenly making out on couch,YES
7067,oscar pistorius swears bloody cricket bat from different murder,YES
5031,@ShirishKunder Sangat ka asar hai Bhaijaan! #Sarcasm,NO
4439,Aisa hai agar #TripleTalaq Vaala masla khatam ho gya ho to yaar hum single logo pe bhi dhyaan dein,NO
13565,"""Bohot badiya, tumhara sarcasm level expert se bhi upar hai!""",YES
4542,Rajdeep ne issmai bhi likha hoga cricket india mai lane ka shrey Congress ko jata hai Nehru ji ne khud kapil dev ko catch lena sikhaya tha,NO
6515,margaret atwood: 'the handmaids are supposed to be aliens',YES
6062,panicking mitch mcconnell shoves entire senate healthcare bill into mouth as democrat walks past,YES
7195,twenty minutes spent making tuna fish palatable,YES
10393,republicans introduce economic equality bill for fun of shooting it down,YES
2067,Kya kare apni image jo bachani hai kaisa rishta 2bacche hote hue b alag ho gayi kaisa bharosha? Kangna ne kali kartoote khol di Bollywood ki,NO
8993,neighborhood would make a great video game level,YES
2928,Bollywood ke liye nafrat badh ti jaa rahi hai aur Shah ke liye pyaar badhta jaa raha hai,NO
5076,Genuine HR bande ki kadar hi nahi hai ... #irony,NO
13046,everyone on defense team an equally matched romantic interest for member of prosecution,YES
2203,Kahe bhai.. Aap kya chahte hai ki Vidhayak jee paidal ghume aur developement bhi ker de!! #sarcasm @TIMESNOW @thenewshour,YES
9808,white house lawn covered in congressional campaign signs,YES
6801,supreme court justices brought to tears by heartfelt testimony of bigot who hates gay people,YES
6984,jurassic world 2' to feature more scientifically accurate jeff goldblum,YES
1026,@OfficeOfRG wah chutiye apne Baap ke kadam pe chal rahe ho.triple talaq ko defend karne ke liyr motherfucker @KapilSibal ko SC bhej diys,NO
841,Bilkul sahi..  Padhai likhai Karni Nahi hai bas Kashmir muddo pe politics Karte Rahenge..  Pehle Farooq phir Umar phir uska beta..,NO
4051,Besharam politicians hai....kuch farak nahi padnewaala hai unhe...2 din shokk manayaenge..phir se wahi apni politics khelenge,NO
7127,sean spicer announces there only enough time left in career for couple more questions,YES
3264,Jitna nuqsaan Misbah aur Afridi nay Pak one day cricket ko puhnchaya hai aur Kisi nay nahi,NO
5348,fire department deploys unmarked trucks,YES
12486,blood drains from mueller's face after realizing russia investigation might go all the way to white house,YES
7041,fourth-grader with shark tooth necklace must have killed great white,YES
3342,"No problem.Desh ki asal samasya triple talaq,bharat mata ki jay,vandematram,gaurakcha hai..no need to raise question #DurontoExpress",NO
1047,Film Industry waalo ki soch aapas me hi nahi milati. #Bollywood #hindimoviepic.twitter.com/TbwybQEEoy,NO
12378,u.s. retakes top spot in annual 'party country' rankings,YES
12134,professor pressured to sleep with student for good course evaluation,YES
10655,navy frogmen recover clinton's head,YES
13864,"""Oh, tumhari wisdom se sab outdated modes switch to modern styles.""",YES
6599,"rare species of frog may hold cure to...ah, never mind, it's extinct",YES
11169,white male privilege squandered on job at best buy,YES
5608,semiotics department accuses university administration of anti-semiotism,YES
5506,expectant parents throw some values together at last minute,YES
8157,pregame foolishly squandered on actually planning out evening,YES
2758,Dua .... non leag ki politics aurat se start aurat pr khatam hoti hai,NO
205,Triple talaq Nitish he diya aur Halala congress ka ho gaya.,NO
9622,karl rove ensures republican elected as student body president,YES
6725,catholic church rules perjury not a mortal sin,YES
8121,interim cia director assures nation he engages in no sexual activity whatsoever,YES
13534,"aarp blasted as out of touch, past its prime",YES
10712,james harden pretty sure he felt something pop in lower beard,YES
13984,"""Oh, tumhari wisdom se sab forgotten chapters write themselves anew.""",YES
11417,corporate merger renders thousands of coffee mugs obsolete,YES
3467,Manu and maveer bol rahe hai that rohan me winner quality nai hai.. MANU AND MANVEER?  #Irony #BB10,YES
2347,Tumse Koi Pyara Koi Masoom Nahi Hai.. @TheAlkaYagnik #AlkaYagnik #TeamAlkaYagnik #Bollywood #AYSongs  @Bollywood_Jogjapic.twitter.com/buycM8P050,NO
2560,Kuch logo ka number iss liye save krte hain ki galti se uth naa jaye.... #sarcasm @vyasishit @shubham_14994 @_raj_parmar_ @the_adson,YES
13285,mlb season ends over 2NONO days early after new rules speed up games way too much,YES
5027,@agrwlmohit @samit403 kuch de rhe ho mohit miya #sarcasm ..huh,NO
13884,"""Oh, tumhari wisdom se sab negative reflections turn into inspiring thoughts.""",YES
834,@__l_____l__ haha..dhoondhne waale to bhagwan ko bhi dhoondh lete hai...aap bhi dhoondh lo #sarcasm,YES
10499,partygoer gets thoughtful,YES
4115,Tum paas hoke Bhi. Ehsaas hoke bhi. #tujaanena #aadeez #nation #pakistan #india #peace #AtifAslam #music #Bollywood pic.twitter.com/VUgFvLbztl,NO
13031,reconstruction finally completed on field destroyed by united flight 93,YES
12710,community that came together to pay for kid's cancer treatment goes bankrupt too,YES
13962,"""Haan haan, tumhari sarcasm se sab simple moments turn into grand stories.""",YES
10368,department of transportation allocates $4NONO million for national shortcut,YES
11812,last minute of man's sexual prime expires during routine visit to dry cleaner,YES
1429,Bhai aap politics me janseva ke liye nahi aaye hai.sab leader ghotala Karen ke liye leader bante hai.aap bhi milk ke dhule nahi.,NO
7458,sole survivor of air crash has asia's 'sole survivor' stuck in head,YES
2229,Kyun ravish ji... Aap bhi join  kro politics.. Ho sakta hai kuch Acha kr lo,NO
4411,I hope ye ache din abhi aur ache na ho..... #sarcasm #BankSeBachao,YES
12217,deer shot by obsessed fan,YES
5871,side effects sound awesome,YES
3628,@BadnaamShaayar agar ye baat Gujarat Wale baba ne kahi hoti to hum sab unki badhai kar rahe hote aur akalmandi ki tareef karte hote #irony,YES
6750,kanye west announces his new name is tim,YES
5426,first-grader reeks of urine,YES
13928,"""Kya baat hai, tumhara plan se sab silent pauses erupt into laughter.""",YES
12796,garden state  some poor fuck's favorite movie,YES
7857,cavs hoping to avoid game 4,YES
171,Inase Milo Harayana Aur Punjab Ki Lagi Padi Hai Ye Politics 2 Khel Rahe Hai Phir Hum Inhe Chutia Bol Sake Hai,NO
10734,kevin james announces he is not considering late-career shift towards more dramatic roles,YES
430,kush ni huga jab media ko aur news mil gi sab bhol jye gai jin kai chale gai dukh tu aun kao hai koi politics kr rha hai aur koi trp gain..,NO
8197,assad vows swift retaliation on syrian civilians in response to u.s. missile strike,YES
11326,joe biden shows up to inauguration with ponytail,YES
2075,Aap ki har film aisa wasol hoti h. Aaj bollywood m kisi ke naam pe movie dekhne jaana ho to wo naam hai @Nawazuddin_S,NO
9010,treasury department releases new 'monsters of the silver screen' $2NO bill,YES
3460,Agar politics na kiya jaye to e sabhi jail bheje ja sakte hain,NO
13163,not even julian assange clear on what's going on with him right now,YES
11583,resourceful man able to cobble together bad mood from handful of minor annoyances,YES
1527,Aur isi k sath TV pe Triple Talaq ka debate start ho gya h.... aap log is khabar pe zyada dhyan n de. Triple Talaq dekhe. Order by Chu media,NO
777,Main sports ko politics mein involve nahi kar raha bhai aur terrorism ab bahut kam hai matlab abhi bhi hai na? Yeh cheez khatm karo pehle!,NO
771,Accha ?? Triple talaq ?? Kya hai aur mast Halala??? Kya hai ..duniya agge Nikhil gayi hai na ?? Taking big things is easy,NO
7144,morale low at state department after only employee fired,YES
8020,smithsonian rejects tie dylan mcdermott wore in 'the practice',YES
11794,u.s. asks africa not to cash aid checks until after tax day,YES
9921,joy sucked out of room by pumped-up manager,YES
13648,"""Kya baat hai, tumhara plan sab mundane ideas ko 10x kar deta hai.""",YES
1021,HUMARI INDIAN POLITICS SABSE GHATYAA HO CHUKI HAI VOTE KE KISI V APRADHI MAMLA MAI JUREE PERSON KO SATH DETAIE HA AUR HAR SAMBHAV SAHOYG ...,NO
11148,dunkin' donuts introduces new girl scout-flavored coffee,YES
6146,bush surges ahead in polls after strong showing on pommel horse,YES
12169,"nation offsets carbon footprint by planting single 3NONO,NONONO-foot-tall tree",YES
7695,"trump vindicated after rest of leaked recording reveals him urging racial reconciliation, calling for interfaith dialogue, condemning gender inequality",YES
1275,"Band kariya triple talaq, nikah halala aur laayiye uniform civil code. Polygamy illegal hai hindu code bill ki wajah se.",NO
5978,"report: dad proud of you; he won't say it, but it's true",YES
12192,white castle bathroom stall celebrates 5th conception,YES
2802,"Yahi bol raha Hu bhosdiwalo mere deshwasiyo, chucha karna band Karo politics ke peeche... Padhai Karo aage badho bhenkdolo",NO
4917,#TripleTalaq iss rasm ka najayaj use ho raha hai. Mazak bana rakha hai 3 talaq ko. Bored? Talaq de do nayi lai aao. Tbhi dakhl nahi chahte.,NO
8324,"u.s. anachronism at 'all time high,' says truman",YES
7723,man who jumped motorcycle onto hijacked bullet train never thought he'd see stories like his being told by hollywood,YES
13235,coworker loudly typing away like YES93NOs cub reporter chasing hot lead,YES
8515,cbs reveals 'big bang theory' season YES2 will explore why sheldon keeps job after sexually harassing 6 research assistants,YES
4413,Ab to ghabra ke kahte hein ki mar jaayenge ~ Mar ke bi chain na mila to kahaan jaayenge !!! #irony,YES
6189,nabisco baffled after trump administration gives it $2NONO million contract to rebuild puerto rico's roads,YES
8127,cnn renews 'this week at war' for next eight seasons,YES
11585,"shopper takes bizarre journey beyond bed, bath",YES
11797,newborn prince of cambridge begins consolidating power by having family imprisoned in tower of london,YES
2502,"@Vjuneesh Sach bataya par ladkiyaan samajhti hein, ladkon ki gaaliyaan de kar trendy ban rahin hein #irony :)",YES
10256,michael cohen completes first stage of intricate plan to break incarcerated brother out of prison from inside,YES
2519,Hindu muslim se pehle hum insan hai pareshni ke samay ek dusre ki madad kare..jo politics krte hai wo aap k kaam nahi aane wale,NO
13594,"""Oh, kya smart comment diya haiâ€”Nobel Prize tumhare naam hona chahiye.""",YES
9584,nerf introduces line of real guns,YES
2972,Kuch dega batne par kya tab batungaa @SPN_Cricket,NO
1366,"Woh tasweer, Zara gaur farmana.......woh tasweer lakhon mai bik gai......jisme ek bacha roti na milne per udaas tha... #UrduPoetry #irony",YES
12765,woman can't wait to get home and take off uncomfortable persona,YES
11000,white castle plundered by turks,YES
10528,teens: are they laughing at you?,YES
3113,ye log to chaar chaar shaadi karte hain aur chaalis bacche paida karte hain aur Triple talaq bhi karte hain har 2 mahine #BeingMuslimNow,NO
1315,Jab tak Bhakts jaise Chutiyon Ki Aankh Na Khule Tak tak ye chalta rahega... 1) Gandhi  2) Gau 3) Ganga  Triple Talaq Ki koi charhca hai?,NO
8326,local church full of brainwashed idiots feeds town's poor every week,YES
12849,earth's successful completion of orbit around sun inspires woman to reflect on eating habits,YES
3845,"Let's see p.m modi kya qanoon banate hai Or ye bhi dekhte hai k kitni politics hoti hai  3, talaaq pe",NO
659,sahi btayi ki kala dhan hatana ta ya gandhi ki photo  #sarcasm,YES
10924,woman forced to do some detective work after obituary for dead classmate leaves off cause of death,YES
6939,hero coworker contributes single tissue to water spill cleanup efforts at next desk,YES
5342,man forced to pathetically comb through movie for familiar scene after falling asleep previous night,YES
5066,Din beetne ko aaya par jinse din hota hai unse guftagu bhi nhi hui #Irony,NO
11150,"adult-entertainment industry donates $YESNONO,NONONO in charity sex to hurricane victims",YES
2904,Mujhe ek bat smjhnhi ayi ki sirf cricket me he kyu age dekhi jati hai...jab ki usme to ap jyada fit hote ho...bajaye ki actors k??#@M_Raj03,NO
13417,depressed mueller wonders what it is about him that makes everyone lie to him,YES
2666,"Mujhay aik baar Politics mainn aanay do,phir yazeed khan ko,Ayesha Gulalai nay toh abhi kuchh bhi buraa nahinn kia khan kay saath.",NO
9778,world's leading entomologist calls for someone to get it off,YES
7069,"i'm not really looking to date right now,' says man, as if he not at mercy of love's powerful, mysterious ways",YES
12891,"world wrestling federation, world wildlife fund reach acronym sharing agreement",YES
519,Me yah bhi kahta hu ki me Bollywood ke sabhi sitaaro ko me jaan se bhi jyada chahta hu khas kar k 90s ke lekin aap ko dil k kareeb rakhta hu,NO
4273,"Modi ji, bhot achi politics karte ho, danga Haryana Mai huya aur AAP Bihar dekh rahe ho, kya Abhi tak so rahe the",NO
10507,woman nervous mom starting to use her as confidant,YES
9792,report: album as good as 'sgt. pepper' comes out about once every month,YES
7400,childish gambino teases concept album exploring what world might be like if he put a shirt on,YES
9143,brad pitt sidelined 6 to 8 weeks with red carpet toe,YES
4982,"Cheeteh Ki Chal,Baaz Ki Nazar,Bajirao Ki Talwar & India ki Cricket Par Sandeh Nahi Karte,Kabhi Bhi Maat DeSakti Hai #CheerTheBoys",NO
11877,algebra notebook forced to bear the brunt of teen's song lyrics,YES
9377,irs can't believe area man didn't get a raise last year,YES
12879,sudanese elephant trying to forget,YES
8412,kavanaugh panicking after botching part of confirmation where he asked if he rejects satan,YES
1978,Akshay Kumar meets Chief Minister of Rajasthan Vasundra Raje  #cine #home #valladolid #spain #ocio #bollywood #movies #follow #likepic.twitter.com/eHHMPbGI9V,NO
13935,"""Bhai, tumhari wisdom se sab silent fears turn into bold dreams.""",YES
7345,trump pours himself glass of chocolate syrup on rocks to unwind after stressful day,YES
6382,killer swears girl was in two pieces when he left her,YES
10797,bartender developing a remarkable tolerance for alcoholics,YES
13947,"""Haan, tumhari sarcasm se sab brief pauses turn into endless smiles.""",YES
2264,@BeingSalmanKhan #prabhudeva jiske saath aaj Bollywood ka kutta bhi film nahi karna chahta ghatiya films ki guarantee hai prabhudeva,NO
11534,nasa administrator announces he will open his body up to sexual tourism,YES
2100,Very nice sir g hamy cricket apne mulk main chahye or isko Lana SHARIF CHORO KA KAM NAHI HAI YE KAM SIRF HAMRE BAHADUR ARMY KER SAKTI HAI,NO
10132,driver rattled by brush with death for nearly YESNO seconds,YES
11862,area mom disappointed no one noticed mastectomy,YES
12051,parasites just getting the hang of how host does things,YES
8075,logging industry announces that they just can't fucking get enough of logs,YES
13393,fingerprints on bathroom stall hopefully just menstrual blood,YES
1109,top 5 bollywood movies  -taare zameen par -anjaana anjaani -kuch kuch hota hai -dilwale dulhania le jayenge -kal ho naa ho,NO
12141,mackenzie bezos gains huge win in divorce settlement after successfully retaining no stake in 'washington post',YES
11058,area man foolishly entrusted with genetic code,YES
789,Maine wahin likha jo maine mehsoos kiya tha us waqt. itne ache se cricket samajh nahi ati thi bas India ko support karta tha/karta hun.,NO
10047,family has way too many daughters for them not to have been trying for son,YES
4838,*CRICKET_NEWS: _ Waise Meri Team Ko Khud Sakhta Barre Naamon Ki Zaroorat Hi Nahi. Is Waqt Jo Team Hai Wo Durust Hai: WI Captain Jeson Holder,NO
11492,new report finds humanity YESNO years away from something called ash age,YES
1212,Kuch cricket reporters afridi ki retirement kay baad yateem yateem say lagtay hain.. allah inhain halal ki rozi kamanay ka hosla day. Ameen.,NO
5487,chicago's shedd aquarium admits panda exhibit a ghastly mistake,YES
12954,"facebook bans thousands of snowboarders, base jumpers in crackdown on 'dangerous' accounts",YES
9741,stephen miller desperately searching for next fix after high of detained children starts wearing off,YES
4185,Parchi bhi zaroori hai maine bhi geo aur ptv mai audition diye hai for cricket host,NO
2302,"pura nautanki hai bhai...randi naach bhi karwa diya..aur soren ko bhi bula liya,jisko politics ka p bhi nahi aata.",NO
4782,Triple talaq ka Sri Ram see kya vasta muslimo ko triple talaq see dikkat hai hum hinduo me ram se kisi ko nahi@kapil sibbal,NO
13761,"""Wah, tumhari sarcasm se sab lifeless discussions mein spark aagaya.""",YES
1822,Tu Jo Mili.. Ekk Din mujhe.. Main kahi ho gaya Laapata..   #aadeez #nation #pakistan #india #peace #AtifAslam #INDvAUS #music #Bollywood pic.twitter.com/0pdeud7vFT,NO
11897,obama finishes deal to get every american a free parrot,YES
5255,shadow government getting too large to meet in marriott conference room b,YES
7401,middle-aged couple sick of 3YES-year-old son always trying to set them up with other parents,YES
9614,wayne lapierre accidentally blows hand off during cpac speech,YES
398,Cricket News Waise Meri Team Ko Khud Sakhta Barre Naamon Ki Zaroorat Hi Nahi. Us Waqt Jo Team Hai Wo Durust Hai. WI Captain Jeson Holder,NO
699,#Pakistani Qoum Barma Or phalasteen me MusalmanO ke Qatl-e-aam pr #Jashan mana rahi hai.  #Cricket...,NO
4973,"Karachi: World Eleven Ki Aamad Tour Nhi Hai Balki Cricket Ki Aalmi Baradari Ka Pakistan Se Izhaar Yakjhati Hai, Rameez Raja Zahid""",NO
6394,dad delivers state of the union rebuttal directly into television screen,YES
729,#ViruPanti @virendersehwag @cricketaakash DHONI or ANHONI kabhi bhi cricket match ka rukh badal sakte hain,NO
986,Also azaan Premi..Sochi hogi Bollywood ke Khan log khush honge .aur inhe zyaada films milega.,NO
10205,pair of 26-year-olds hit it off after learning they have student loans from same bank,YES
9241,elena kagan asked straight up: 'you got what it takes?',YES
7457,bassist has little riff ready to go in case frontman goes around introducing everyone,YES
9016,open-minded man would be willing to look past jennifer lawrence's flaws,YES
6402,proposed immigration law calls for u.s. to shut down border slide,YES
6776,dad ready to forgive dixie chicks,YES
8325,trump holds strategy meeting with campaign's top militia leaders ahead of election day,YES
11470,baseball season rumored to be underway,YES
1608,"@SZaidHamid papaji ko bol kar bollywood mein bhi arakshan karva lete... talent mei to fail ho gye, kahi arakshan se hit kar jate..",NO
6641,otherwise reasonable man sincerely believes u.s. landed on moon,YES
13563,"""Aaj ka mood dekh ke lagta hai, pure world ko enlighten karne ka plan hai.""",YES
878,Aur jo biwi ko bina talaq diye chod deta hai ..woh triple talaq pe bhasan de sakta hai,NO
11099,dukes of hazzard sharply declines in kitsch value,YES
1732,Ek Baat Bata muje 2014 Se Pehle kya Congress Aur Akhilesh Hospital Chalate The Kya? Hospital Ki Galti Kisi Aur Pe dalna Means Pure Politics,NO
12249,north korea ranked least-entertained nation on earth,YES
4450,"Kapil Sir, Bollywood wale aaj tak tumhari behosh hone wali acting ki takkar ka kuch dhund rahe hai par unhe mil nahi paa raha hai :)",NO
104,jaa bhai tu cricket khel. kuch bhi bhaukta rehta h,NO
6015,"responsible, thoughtful nation decides to ignore charlie sheen situation",YES
2324,Daily we see trends like  #AttockBhuttoKa #SukkurKhanKa #SawatBhuttuKa #SargodhaPTIKa  Ye politics hay ya cities qabza karnay ka muqabla?,NO
4013,To kya triple talaq ki tarah ye sab legal Hai. Ye sare murders legal hain kya ? Aur Kashmiri pandit mein kisi ka naam hi bta do to manu.,NO
2953,"#loveJihad, #VandeMataram , #Beafban, #TripleTalaq ,#antinational,#gaurakshakLynch, #fakeEncounter, #DrZakirNaikban ""#VIKAS KAHA HAI "" ?",NO
739,"Aaj kal og politics ho rhi h pehle to janta ko bi dekha jata tha,ab to kahawat such sabit ho rhi h  ""Apna kaam banta, bhaad me jaye janta""",NO
3788,Gutkha khane waale baba siddhanton ki baat karte hain #irony @yadavtejashwi #LaluPrasadYadav #Lalu,YES
8235,gay comptroller tired of being referred to as 'that gay comptroller',YES
12927,polar bear cub just knows he's going to be last of species,YES
10852,proud father teaches son how to shave eyebrows for first time,YES
13410,man crouched inside of robotic welding arm terrified robot will eventually take his job,YES
1126,Haa haa haa  Pata hai isse kya kehte hai  Bollywood picture toh bhut dekhte ho aaplog toh bta deta hoo  Khisyani billi khambha noche,NO
4966,Bollywood Industry me talent bhi bhot hai or chutye logo ki kami bhi nahi hai.,NO
2922,Aaz desh ke samne sabse badi problem hai ye kasmiri separatist ham sab indian ko party politics religion se upar ja kar kuch karna chahiye.,NO
2522,Kisi or field main to hai Aap ! Aap cricket ke liye bane the or bane hai !,NO
8297,"meet the other baldwin brother, james!",YES
10838,grotesque child born with only 99% normal human dna,YES
6990,new edition of bible specifically mentions second amendment,YES
12836,obama blanks on what he's ineffectually urging congress to take action on now,YES
5070,Yeh DL chutiye kabhi india ke kaam nahi aayege at this rate they will trend soon too #irony,NO
5845,conceptual genius goes as self for halloween,YES
9545,"anguished, screaming trump bans father's ghost from press room for silently pointing at him",YES
3521,FLASH: SL Cricket Aniyin Thodarchiyaana Tholvi Kuritthu Palveru Tharappilum Vimarsanam; Jayasuriya Thalamayilaana Therivu-Kulu iraajinaamaa.,NO
10157,stock market soars after investors decide that would be fun thing to make happen today,YES
9905,that same guy with the glasses at every rock show,YES
10370,candidates annoyed to have to take stance on zinc mining,YES
6231,unclear whether grandpa having good time,YES
4539,Ye comments us politicians ke hain jis ne ghar se politics seekhi. Koi is ko btaye adalat aik hi hoti hai jo qanoon pe faisla kerti hai.,NO
2730,"Chutiyon ko ye lag raha hai, triple talaq ban hua hai. Instead of instant triple talaq.",NO
9984,school surprised to learn student committed suicide over pressures of intro to communications,YES
13838,"""Kya baat hai, tumhara plan se sab half-hearted efforts get a makeover.""",YES
12640,halloween unfortunately not only night of year area man drunk in firefighter uniform,YES
10967,new michael landon biography resolves many unasked questions,YES
7638,hero lawyer uses technicality to free guilty man,YES
10773,spaced-out flower child groovin' on a doobie wave,YES
11289,pence spends 62YESst straight sinful day coveting his neighbor's job,YES
4796,Saare gurus jail pahuch rahe dera dall k intzaar mae ab chelo tyaar ho jao guruo k pass pahuchne k liye saare maharajo  politics karte7lejao,NO
2883,"Zindagi jo audience ka most loved channel tha usko apne bewajah band Kar Diya or apke zee salam,zee etc Bollywood jaise channels abhibhi hai",NO
12163,woman seamlessly transitions from being too hungry to focus on job to being too full to focus on job,YES
12759,"teen zebra doesn't give a shit how much you honk, he's not getting out of road",YES
3741,"Due To Rain #3rD_ODI #IND_v_SL #SL_192/7 #OvEr_47, Siriwardana_21* Chameera_1* + #J_BUMRAH ----- + #INDvSL #Cricket + #SAEED_KHAN",NO
11782,new 'war' enables mankind to resolve disagreements,YES
13379,poll reveals you live in country where mentally ill man still has good chance of being senator,YES
10022,soaring gas prices forcing more americans to drink less gas,YES
6959,completely uninhibited party guest still choosing to talk about work,YES
5046,"Din bhar kutton ki tarah kaam karne ka inaam, fursat milte hi score dekha to dil khush ho gaya #Sarcasm",NO
13513,"new, lighter iphone hailed by exhausted, humpbacked iphone 4 users",YES
13361,mark zuckerberg's net worth plunges not even close to enough,YES
3216,"Unoda mathula thaan jiziya, triple talaq ela irukae.Unga mathula thaan unglukulae adichitu savuringalae",NO
3727,Wow...glad to see #BJP walo ko #TripleTalaq ke siwa v kuch trend karne ko mila.    #Congrats_Mayor_PreetyAgarwalpic.twitter.com/4GyPKcROwd,NO
6857,pathetic 4-year-old needs father to stand on merry-go-round platform for entire ride,YES
665,Sad-G late ho gaye #TripleTalaq ka faisla kuch din  pehle sunaya gaya tha par asha kartahu muslim aapka sahanbhuti jarur accept karengai,NO
3873,"arey hutiyaa logon,aese bol rhe jaise hamare yaha cricket ni hoti",NO
12845,man wishes computer could do thing it already can do,YES
6271,epa warns americans not to breathe,YES
208,musalman aurton par bh ye sher sahi baithe ga jinke haq k liye aur triple talaq k liye ufaan th,NO
10426,"danny devito a lot taller, thinner in person",YES
9389,dinty moore breaks long silence on terrorism with full-page ad,YES
11029,entitled burger king employee wants $YES5 an hour just for dealing with worst of america every day,YES
4266,Ye sab bato pe hi rahega kya  Idhar log pareshan hain badh se aur Aaplogo ko politics dikhai de rha hain,NO
11678,heineken apologizes for racist ad with new special-release 'blacks only' beer,YES
10158,area man has always had soft spot for puck,YES
8418,"man forced to reverse-engineer point in midst of meandering, absentminded rant",YES
3688,"Kashmir toh chalta rahega sir, triple talaq ka bhi kuch batao",NO
1923,Ram navami se problem hai. Triple talaq ko support karti ho. Illegal migrants ko sarr pe bitha rakha hai.  Didi sudhar jao.,NO
1270,"@sardanarohit kahaan gya ab??  #TripleTalaq par atka hai,  ye kya ho raha hao dekha hai??  @ZeeNewsHindi",NO
6888,"riotous, chanting iowa state fair crowd gathers for annual deep-frying of virgin",YES
3898,Bhav khatam ho Gaya hai..aajkal sirf politics wale pe tweet ata hai.,NO
3650,Bhai Itna mushkil ho raha jeena toh kisi aur country me bas jaao. Aur agar triple talaq Case jeetna hai hai toh supreme court jaao.,NO
7830,supreme ruler of laundry room moves load of clothes from washer to top of washer,YES
9333,"i used to look up to you,' shouts anguished flynn jr. running out of room after learning father a perjurer",YES
10596,international atom registry allows customers to name atom after loved one,YES
5142,"@rajamumtazahmed @bilalchd @umairazmat13 @maryamnsharif IK karay to change of stance, MNS kuch karay to mulki mafaad #irony",NO
3015,"Chal pagle72 hoor ke sapne Dekhne Wale,pahle ye pata kar ki tu triple TALAQ ki 4th product hai ya HALALA ki dono me se koi to hoga hi.",NO
1561,Cricket News: Fast Bowler Rumman Raees Aaj Zindagi Ki Nai Inning Shuru Kar Rahe Hain Rumman Raees Aaj Dulhaniya Ghar Layenge.,NO
8884,new carl's jr. bedtime burger designed to be eaten while asleep,YES
8356,struggling airline helped by friendly giant,YES
8454,god's gift to women returned,YES
13529,"democrats could lose up to 8,NONONO seats in upcoming midterm election",YES
6572,pro-sanders phillie phanatic places masking tape reading 'silenced' over honker,YES
7349,pushy hermit crab girlfriend wants to move in,YES
3656,"@akshaykumar mere pitaji ek #kisan hai,kya koi #bank ke 12lac chukane mai #Bollywood  se #Help karega #news #nana #",NO
10191,"gaunt, hollow-eyed big bird enters sixth day of hunger strike against proposed trump budget",YES
8278,egyptians concerned about direction government is toppling in,YES
11066,excited cia director can't wait to declassify last night's incredible mission in middle east,YES
4592,Triple talaq aur halala ka badla Rohingya Muslims ko support karke lene ki koshish kyo?,NO
236,Ary bhai kaha khara hua ha Ese he Politics me ana asan kaam ha,NO
7869,novelty alarm clock not so funny at 7 a.m.,YES
4986,Muslim Personal law chaiye halala chaiye triple talaq chaiye  Tab tou chori krne pe hath Kat dene chae or gaddar ko Parthar mat mar k dead,NO
5498,historical archives: to be sold - two chamber pot house,YES
930,"Triple talaq ek baar mey nahi hota... islamic sharia agar poori tarah laagu ho jaye toh, curroption, bribery, rape sab khatam ho jaye.",NO
8707,petulant YES2-year-old refuses to brown the ground chuck,YES
12741,millions of holiday travelers return from parents' homes all caught up on 'the mentalist',YES
1669,#NamakHaaramo Kabhi #Ishrat Kabhi #LoveJehad; ; #TripleTalaq Kabhi #BabriMasjid kisi na kisi Roop me #Muslim k Aage Peeche Nazar Aate. #Azan,NO
12973,person cropped out of match.com picture clearly buzz lightyear,YES
2914,@rajatsaroraa sanjeev yani sanjay gandhi itna tharki tha real main bhi jo aap aajkal bollywood potrait kar raha hai,NO
10049,dad doesn't trust the fish here,YES
10635,frustrated nursing student unable to draw blood without draining entire body,YES
7773,rolling stones: is there humor to be found in their age?,YES
9436,chimp study on human-evasion response to feces-hurling nearly complete,YES
11363,report: 45% of all randomly paired freshman roommates now at breaking point,YES
